# pearycli > acquire
# Software version: peary v0.11.0+607^g2933fc7b
# Firmware version: Firmware version: 0x00000000 (0/0/2000 0:0:0)
# Register state: 
# H2M: acq_mode:2, acq_start:0, analog_out_ctrl:0, bgr_iref_trim:3, bgr_res_0:2, bgr_res_1:1, bgr_res_2:1, conf:0, dac_ibias:32, dac_ikrum:32, dac_itrim:32, dac_vref:70, dac_vthr:115, dac_vtpulse:0, digital_out_ctrl:1, enable_bridge:255, latency:0, link_shutter_tp:1, matrix_ctrl:0, px_cnt_r_0:0, px_cnt_r_1:0, px_cnt_r_10:0, px_cnt_r_11:0, px_cnt_r_12:0, px_cnt_r_13:0, px_cnt_r_14:0, px_cnt_r_15:0, px_cnt_r_16:0, px_cnt_r_17:0, px_cnt_r_18:0, px_cnt_r_19:0, px_cnt_r_2:0, px_cnt_r_20:0, px_cnt_r_21:0, px_cnt_r_22:0, px_cnt_r_23:0, px_cnt_r_24:0, px_cnt_r_25:0, px_cnt_r_26:0, px_cnt_r_27:0, px_cnt_r_28:0, px_cnt_r_29:0, px_cnt_r_3:0, px_cnt_r_30:0, px_cnt_r_31:0, px_cnt_r_32:0, px_cnt_r_33:0, px_cnt_r_34:0, px_cnt_r_35:0, px_cnt_r_36:0, px_cnt_r_37:0, px_cnt_r_38:0, px_cnt_r_39:0, px_cnt_r_4:0, px_cnt_r_40:0, px_cnt_r_41:0, px_cnt_r_42:0, px_cnt_r_43:0, px_cnt_r_44:0, px_cnt_r_45:0, px_cnt_r_46:0, px_cnt_r_47:0, px_cnt_r_48:0, px_cnt_r_49:0, px_cnt_r_5:0, px_cnt_r_50:0, px_cnt_r_51:0, px_cnt_r_52:0, px_cnt_r_53:0, px_cnt_r_54:0, px_cnt_r_55:0, px_cnt_r_56:0, px_cnt_r_57:0, px_cnt_r_58:0, px_cnt_r_59:0, px_cnt_r_6:0, px_cnt_r_60:0, px_cnt_r_61:0, px_cnt_r_62:0, px_cnt_r_63:0, px_cnt_r_7:0, px_cnt_r_8:0, px_cnt_r_9:0, shutter_select:0, shutter_tp_lat:0, tp_num:10, tp_off:40, tp_on:40, tp_polarity:1, tp_sel_digital:0, 
# Timestamp: 21:53:05.403
===== 0 =====
8,0,2,2
40,2,2,1
===== 1 =====
24,6,2,1
25,5,2,1
43,10,2,2
===== 2 =====
4,3,2,2
4,13,2,1
35,10,2,1
===== 3 =====
6,6,2,1
44,12,2,1
59,13,2,1
===== 4 =====
12,1,2,1
13,5,2,2
25,13,2,1
41,12,2,2
58,4,2,1
63,4,2,1
===== 5 =====
23,12,2,2
41,11,2,2
46,15,2,1
===== 6 =====
25,8,2,2
39,3,2,2
49,3,2,1
===== 7 =====
5,12,2,1
14,5,2,1
===== 8 =====
17,1,2,1
43,1,2,1
47,15,2,1
53,1,2,1
===== 9 =====
7,6,2,1
42,9,2,2
===== 10 =====
3,2,2,1
54,10,2,1
54,14,2,1
===== 11 =====
5,8,2,1
6,6,2,1
18,1,2,1
34,14,2,1
48,5,2,1
===== 12 =====
6,15,2,1
10,13,2,1
13,8,2,1
===== 13 =====
21,14,2,1
25,7,2,1
45,15,2,1
===== 14 =====
37,15,2,1
49,6,2,1
50,5,2,1
52,15,2,1
58,2,2,1
62,2,2,1
===== 15 =====
20,4,2,1
47,12,2,1
===== 16 =====
2,11,2,1
58,9,2,1
59,9,2,2
===== 17 =====
14,7,2,1
18,13,2,2
22,12,2,2
35,6,2,1
47,6,2,1
57,7,2,2
===== 18 =====
4,4,2,1
5,6,2,2
14,2,2,1
22,0,2,3
27,9,2,1
45,5,2,1
48,15,2,1
===== 19 =====
14,15,2,1
18,9,2,1
===== 20 =====
4,10,2,1
58,14,2,1
===== 21 =====
0,5,2,1
26,7,2,1
31,7,2,1
53,5,2,1
===== 22 =====
16,2,2,1
17,10,2,1
36,6,2,1
===== 23 =====
6,9,2,1
13,11,2,1
17,2,2,1
22,12,2,2
36,5,2,1
41,14,2,1
42,15,2,1
48,14,2,1
===== 24 =====
8,9,2,1
17,10,2,1
20,0,2,1
31,7,2,1
35,1,2,1
51,11,2,1
===== 25 =====
33,3,2,1
34,14,2,2
35,6,2,1
46,14,2,1
===== 26 =====
0,4,2,1
14,8,2,2
18,11,2,2
===== 27 =====
25,3,2,1
41,1,2,1
60,12,2,2
===== 28 =====
4,9,2,1
28,15,2,1
53,7,2,1
===== 29 =====
22,4,2,1
52,10,2,1
61,1,2,1
===== 30 =====
29,3,2,1
===== 31 =====
5,1,2,2
6,2,2,1
46,15,2,1
===== 32 =====
15,7,2,1
20,1,2,1
40,6,2,1
===== 33 =====
31,13,2,1
34,14,2,2
===== 34 =====
11,6,2,1
39,15,2,1
55,9,2,1
===== 35 =====
26,10,2,1
28,8,2,1
33,3,2,1
41,8,2,1
44,9,2,1
50,11,2,1
63,9,2,1
===== 36 =====
9,11,2,1
29,10,2,2
45,3,2,1
55,11,2,1
57,14,2,1
===== 37 =====
2,5,2,1
9,0,2,1
9,5,2,1
23,14,2,1
52,5,2,1
===== 38 =====
5,11,2,1
10,12,2,1
15,11,2,1
20,14,2,1
28,2,2,3
58,1,2,1
===== 39 =====
18,7,2,1
46,12,2,1
49,15,2,1
50,0,2,3
===== 40 =====
19,6,2,1
28,9,2,2
34,4,2,1
===== 41 =====
3,1,2,1
3,6,2,1
29,1,2,1
54,5,2,1
57,5,2,2
62,15,2,1
===== 42 =====
15,3,2,1
20,4,2,1
22,12,2,1
===== 43 =====
5,5,2,1
7,6,2,1
30,4,2,1
49,10,2,1
===== 44 =====
43,0,2,1
56,12,2,1
===== 45 =====
15,5,2,2
31,5,2,1
45,11,2,1
===== 46 =====
8,0,2,1
10,9,2,1
36,5,2,1
47,3,2,1
58,2,2,1
===== 47 =====
32,8,2,2
38,8,2,2
49,4,2,1
===== 48 =====
14,11,2,1
15,11,2,1
===== 49 =====
26,5,2,1
28,6,2,2
30,12,2,1
===== 50 =====
9,10,2,1
===== 51 =====
12,9,2,1
18,12,2,1
60,6,2,1
===== 52 =====
5,2,2,1
26,1,2,1
29,7,2,1
36,9,2,1
38,6,2,1
51,1,2,1
62,1,2,2
===== 53 =====
12,13,2,1
13,9,2,2
21,5,2,1
41,0,2,1
56,5,2,1
60,7,2,1
===== 54 =====
0,3,2,1
12,10,2,1
23,10,2,1
35,15,2,1
56,6,2,1
===== 55 =====
18,8,2,1
===== 56 =====
3,9,2,1
===== 57 =====
7,5,2,1
39,5,2,1
63,9,2,1
===== 58 =====
25,6,2,1
31,13,2,2
38,10,2,1
54,8,2,1
===== 59 =====
33,15,2,1
38,7,2,2
===== 60 =====
10,15,2,1
36,0,2,1
47,12,2,1
===== 61 =====
16,12,2,1
18,10,2,1
===== 62 =====
===== 63 =====
9,10,2,1
23,1,2,1
37,5,2,1
===== 64 =====
===== 65 =====
24,3,2,1
===== 66 =====
21,6,2,1
41,4,2,2
===== 67 =====
8,10,2,1
12,12,2,1
28,4,2,1
47,8,2,1
54,6,2,1
57,14,2,1
===== 68 =====
3,15,2,1
31,2,2,1
43,2,2,2
62,5,2,1
===== 69 =====
4,6,2,1
24,12,2,1
61,10,2,1
===== 70 =====
45,12,2,1
52,15,2,1
===== 71 =====
0,5,2,1
14,8,2,1
16,5,2,1
29,8,2,1
43,4,2,1
59,2,2,1
===== 72 =====
17,8,2,1
32,8,2,2
===== 73 =====
5,8,2,1
===== 74 =====
10,12,2,1
18,9,2,1
38,11,2,1
===== 75 =====
29,0,2,1
42,15,2,1
54,6,2,1
===== 76 =====
2,6,2,1
2,12,2,1
8,10,2,1
20,14,2,1
25,7,2,1
37,0,2,1
45,14,2,2
===== 77 =====
0,14,2,1
8,14,2,1
34,14,2,1
44,7,2,1
44,10,2,1
46,4,2,1
===== 78 =====
12,3,2,2
59,6,2,1
===== 79 =====
11,3,2,1
44,1,2,1
55,8,2,1
===== 80 =====
9,1,2,1
19,1,2,1
46,14,2,1
===== 81 =====
2,9,2,1
4,9,2,1
16,13,2,1
30,5,2,1
37,1,2,1
40,10,2,1
48,1,2,1
53,13,2,1
===== 82 =====
9,7,2,1
11,7,2,1
56,11,2,1
===== 83 =====
12,9,2,1
18,12,2,1
47,6,2,1
===== 84 =====
9,3,2,1
12,1,2,1
27,7,2,2
57,7,2,2
60,15,2,1
===== 85 =====
7,3,2,1
16,8,2,1
32,8,2,2
33,8,2,1
42,6,2,1
58,9,2,1
63,15,2,1
===== 86 =====
5,13,2,1
38,8,2,1
62,7,2,1
===== 87 =====
12,15,2,1
13,7,2,1
14,6,2,1
14,8,2,1
27,12,2,1
60,10,2,1
===== 88 =====
12,14,2,1
19,12,2,1
20,7,2,1
48,14,2,1
===== 89 =====
40,5,2,1
41,13,2,1
50,0,2,1
56,4,2,1
58,13,2,1
===== 90 =====
23,10,2,1
25,0,2,1
27,8,2,2
27,10,2,1
49,1,2,1
61,12,2,1
===== 91 =====
3,4,2,1
23,2,2,2
39,9,2,1
===== 92 =====
35,9,2,1
44,15,2,1
61,4,2,1
===== 93 =====
17,3,2,1
22,11,2,1
23,12,2,1
51,2,2,2
===== 94 =====
17,6,2,1
28,4,2,2
39,15,2,2
53,15,2,1
===== 95 =====
7,7,2,2
8,5,2,1
29,1,2,1
57,0,2,1
===== 96 =====
4,8,2,1
15,1,2,1
22,15,2,1
32,4,2,1
32,5,2,1
37,2,2,1
===== 97 =====
41,4,2,1
61,2,2,1
===== 98 =====
19,0,2,3
39,1,2,1
===== 99 =====
===== 100 =====
6,5,2,1
8,14,2,1
24,0,2,1
26,15,2,1
28,7,2,1
45,13,2,1
47,2,2,1
58,10,2,1
===== 101 =====
19,13,2,1
20,15,2,1
22,5,2,1
24,3,2,2
44,15,2,1
45,1,2,2
57,15,2,1
===== 102 =====
2,1,2,1
3,3,2,1
15,11,2,2
25,8,2,1
56,8,2,1
===== 103 =====
11,1,2,2
21,0,2,1
31,8,2,1
34,7,2,1
===== 104 =====
2,8,2,1
37,0,2,1
37,13,2,1
62,2,2,1
===== 105 =====
39,5,2,1
43,10,2,1
===== 106 =====
13,4,2,2
56,15,2,1
===== 107 =====
24,2,2,1
28,10,2,1
===== 108 =====
16,5,2,1
36,5,2,1
47,15,2,1
===== 109 =====
7,7,2,1
18,4,2,1
27,15,2,2
35,9,2,1
42,9,2,2
===== 110 =====
28,4,2,1
63,1,2,1
===== 111 =====
23,3,2,3
59,9,2,1
===== 112 =====
37,10,2,2
43,15,2,2
57,10,2,1
===== 113 =====
5,15,2,2
26,4,2,1
29,5,2,2
38,15,2,1
===== 114 =====
7,2,2,1
===== 115 =====
6,8,2,1
29,9,2,1
30,15,2,2
32,2,2,2
60,12,2,1
===== 116 =====
22,14,2,2
25,7,2,1
56,3,2,1
59,6,2,1
===== 117 =====
5,14,2,1
22,8,2,1
36,5,2,1
36,10,2,1
43,5,2,1
44,14,2,1
55,9,2,1
===== 118 =====
15,7,2,1
62,5,2,1
===== 119 =====
8,10,2,1
20,5,2,1
27,13,2,1
28,14,2,1
===== 120 =====
5,0,2,1
===== 121 =====
2,5,2,1
18,15,2,2
20,15,2,1
23,14,2,1
24,11,2,1
31,15,2,1
===== 122 =====
15,8,2,1
17,11,2,1
===== 123 =====
===== 124 =====
5,2,2,1
38,7,2,1
61,14,2,1
===== 125 =====
13,6,2,2
51,9,2,1
===== 126 =====
3,11,2,2
===== 127 =====
59,11,2,2
===== 128 =====
2,6,2,1
3,11,2,1
31,5,2,1
40,12,2,1
===== 129 =====
16,13,2,1
53,5,2,1
62,0,2,1
===== 130 =====
36,2,2,1
41,5,2,2
===== 131 =====
9,0,2,1
11,1,2,3
18,2,2,2
===== 132 =====
12,9,2,1
21,1,2,1
43,14,2,1
===== 133 =====
0,3,2,1
12,9,2,1
30,2,2,1
===== 134 =====
43,13,2,1
53,14,2,1
===== 135 =====
13,3,2,1
14,15,2,1
62,15,2,1
===== 136 =====
19,10,2,1
25,15,2,1
57,13,2,1
===== 137 =====
23,5,2,1
54,5,2,1
===== 138 =====
39,13,2,1
62,8,2,1
===== 139 =====
43,8,2,2
50,8,2,2
53,11,2,1
54,6,2,1
===== 140 =====
3,15,2,1
16,11,2,1
===== 141 =====
1,3,2,1
20,2,2,1
24,1,2,1
28,4,2,1
32,15,2,1
38,6,2,1
52,15,2,1
58,15,2,1
===== 142 =====
15,2,2,1
17,14,2,1
62,15,2,1
===== 143 =====
46,0,2,1
55,8,2,1
===== 144 =====
1,12,2,1
9,7,2,2
25,5,2,1
48,14,2,1
54,10,2,1
===== 145 =====
56,3,2,1
===== 146 =====
5,1,2,2
41,14,2,2
48,8,2,1
===== 147 =====
14,11,2,1
37,15,2,1
===== 148 =====
16,2,2,1
37,8,2,1
38,1,2,1
44,3,2,1
50,11,2,1
===== 149 =====
41,11,2,1
52,3,2,2
55,13,2,1
===== 150 =====
1,15,2,1
20,13,2,1
27,14,2,2
35,7,2,1
40,4,2,1
50,2,2,1
53,10,2,1
===== 151 =====
27,7,2,2
33,15,2,1
53,12,2,2
60,3,2,1
63,6,2,1
===== 152 =====
5,12,2,2
10,10,2,1
33,11,2,1
===== 153 =====
0,7,2,1
2,13,2,1
45,14,2,1
52,15,2,1
===== 154 =====
===== 155 =====
2,13,2,1
7,13,2,1
46,12,2,1
48,7,2,1
51,1,2,1
60,10,2,1
===== 156 =====
3,9,2,1
22,4,2,2
22,12,2,2
23,3,2,4
36,3,2,1
41,1,2,2
===== 157 =====
2,10,2,1
11,8,2,1
11,9,2,1
17,6,2,1
29,0,2,1
38,8,2,1
===== 158 =====
0,1,2,1
22,12,2,1
27,10,2,1
49,7,2,2
58,7,2,1
===== 159 =====
1,6,2,1
4,10,2,1
4,14,2,1
23,1,2,1
37,13,2,1
===== 160 =====
1,3,2,1
31,15,2,1
45,3,2,2
49,12,2,1
===== 161 =====
===== 162 =====
16,12,2,1
35,2,2,1
52,6,2,1
===== 163 =====
3,1,2,1
