# pearycli > acquire
# Software version: peary v0.11.0+607^g2933fc7b
# Firmware version: Firmware version: 0x00000000 (0/0/2000 0:0:0)
# Register state: 
# H2M: acq_mode:2, acq_start:0, analog_out_ctrl:0, bgr_iref_trim:3, bgr_res_0:2, bgr_res_1:1, bgr_res_2:1, conf:0, dac_ibias:37, dac_ikrum:21, dac_itrim:35, dac_vref:100, dac_vthr:131, dac_vtpulse:0, digital_out_ctrl:1, enable_bridge:255, latency:0, link_shutter_tp:0, matrix_ctrl:0, px_cnt_r_0:0, px_cnt_r_1:0, px_cnt_r_10:0, px_cnt_r_11:0, px_cnt_r_12:0, px_cnt_r_13:0, px_cnt_r_14:0, px_cnt_r_15:0, px_cnt_r_16:0, px_cnt_r_17:0, px_cnt_r_18:0, px_cnt_r_19:0, px_cnt_r_2:0, px_cnt_r_20:0, px_cnt_r_21:0, px_cnt_r_22:0, px_cnt_r_23:0, px_cnt_r_24:0, px_cnt_r_25:0, px_cnt_r_26:0, px_cnt_r_27:0, px_cnt_r_28:0, px_cnt_r_29:0, px_cnt_r_3:0, px_cnt_r_30:0, px_cnt_r_31:0, px_cnt_r_32:0, px_cnt_r_33:0, px_cnt_r_34:0, px_cnt_r_35:0, px_cnt_r_36:0, px_cnt_r_37:0, px_cnt_r_38:0, px_cnt_r_39:0, px_cnt_r_4:0, px_cnt_r_40:0, px_cnt_r_41:0, px_cnt_r_42:0, px_cnt_r_43:0, px_cnt_r_44:0, px_cnt_r_45:0, px_cnt_r_46:0, px_cnt_r_47:0, px_cnt_r_48:0, px_cnt_r_49:0, px_cnt_r_5:0, px_cnt_r_50:0, px_cnt_r_51:0, px_cnt_r_52:0, px_cnt_r_53:0, px_cnt_r_54:0, px_cnt_r_55:0, px_cnt_r_56:0, px_cnt_r_57:0, px_cnt_r_58:0, px_cnt_r_59:0, px_cnt_r_6:0, px_cnt_r_60:0, px_cnt_r_61:0, px_cnt_r_62:0, px_cnt_r_63:0, px_cnt_r_7:0, px_cnt_r_8:0, px_cnt_r_9:0, shutter_select:0, shutter_tp_lat:16, tp_num:0, tp_off:0, tp_on:0, tp_polarity:1, tp_sel_digital:0, 
# Timestamp: 21:06:56.379
===== 0 =====
5,4,2,2
7,2,2,1
12,13,2,1
18,4,2,2
26,11,2,1
33,10,2,1
52,10,2,1
53,13,2,1
57,8,2,1
63,14,2,1
===== 1 =====
0,1,2,1
11,3,2,1
11,14,2,2
18,0,2,1
18,3,2,1
24,5,2,1
28,8,2,1
29,5,2,3
33,0,2,1
36,3,2,1
37,4,2,1
48,12,2,2
53,11,2,1
55,14,2,2
60,11,2,1
===== 2 =====
2,9,2,1
10,14,2,1
11,9,2,1
14,15,2,1
18,9,2,2
19,5,2,1
25,12,2,2
27,8,2,2
31,14,2,1
35,15,2,1
37,0,2,2
39,6,2,1
44,14,2,1
45,8,2,2
46,4,2,1
56,4,2,1
56,7,2,1
63,4,2,1
===== 3 =====
14,2,2,1
18,12,2,1
27,1,2,1
29,8,2,2
30,12,2,2
33,7,2,1
34,2,2,2
51,13,2,2
56,7,2,1
58,4,2,2
===== 4 =====
4,5,2,2
24,6,2,1
25,15,2,1
26,1,2,2
28,4,2,1
29,1,2,1
34,11,2,1
36,6,2,1
40,10,2,2
41,11,2,1
42,15,2,1
44,9,2,1
49,10,2,1
52,9,2,1
62,0,2,2
62,14,2,1
===== 5 =====
3,8,2,1
4,9,2,1
23,6,2,1
23,8,2,1
24,9,2,2
27,15,2,1
29,4,2,1
31,0,2,1
46,9,2,1
51,1,2,1
===== 6 =====
10,4,2,1
12,11,2,1
15,11,2,1
20,8,2,1
27,12,2,1
31,12,2,1
32,0,2,2
35,1,2,1
52,1,2,1
57,7,2,1
59,12,2,2
63,12,2,1
===== 7 =====
2,10,2,1
8,10,2,1
24,7,2,1
25,12,2,1
27,8,2,1
53,11,2,1
54,8,2,1
59,9,2,1
===== 8 =====
10,6,2,2
16,4,2,1
21,15,2,2
23,6,2,1
23,9,2,1
25,7,2,1
34,4,2,1
47,13,2,1
52,15,2,1
54,11,2,1
57,5,2,1
58,6,2,2
59,10,2,1
62,12,2,1
===== 9 =====
0,12,2,1
6,10,2,1
20,7,2,1
22,15,2,1
31,2,2,1
32,8,2,1
39,10,2,1
39,13,2,1
60,4,2,1
===== 10 =====
9,9,2,1
22,14,2,1
30,0,2,1
41,1,2,1
41,13,2,1
48,8,2,1
50,2,2,1
58,15,2,1
59,11,2,1
===== 11 =====
3,4,2,2
9,13,2,1
11,9,2,1
15,6,2,1
15,12,2,2
17,2,2,2
31,6,2,1
42,10,2,1
54,4,2,1
57,8,2,1
===== 12 =====
9,1,2,1
25,2,2,4
25,6,2,1
26,7,2,1
39,7,2,2
40,15,2,2
49,12,2,2
49,14,2,2
52,8,2,1
55,1,2,1
56,12,2,1
60,6,2,1
===== 13 =====
4,15,2,1
5,9,2,1
7,1,2,1
15,4,2,2
16,9,2,1
18,7,2,1
21,8,2,1
32,12,2,1
41,12,2,1
49,13,2,1
===== 14 =====
6,6,2,1
13,10,2,1
19,4,2,2
22,2,2,2
26,3,2,1
33,12,2,1
50,7,2,2
===== 15 =====
7,12,2,1
9,3,2,2
12,14,2,1
23,7,2,1
28,0,2,2
29,5,2,1
37,15,2,1
40,4,2,1
41,10,2,1
51,14,2,1
55,14,2,2
62,5,2,1
===== 16 =====
1,11,2,1
2,2,2,1
7,3,2,1
10,11,2,1
21,13,2,1
26,7,2,1
30,15,2,2
32,11,2,1
35,4,2,1
42,4,2,1
42,5,2,1
45,11,2,1
46,13,2,1
51,1,2,1
54,1,2,2
===== 17 =====
0,15,2,1
1,1,2,3
2,2,2,1
10,8,2,1
11,5,2,1
18,5,2,1
20,5,2,2
22,2,2,1
23,9,2,2
26,10,2,1
33,11,2,1
37,10,2,1
40,4,2,1
40,12,2,1
48,7,2,1
51,12,2,1
57,5,2,1
===== 18 =====
2,2,2,1
6,8,2,2
12,2,2,1
23,6,2,3
24,12,2,1
26,6,2,1
32,5,2,1
35,2,2,1
49,12,2,1
51,11,2,1
62,1,2,1
===== 19 =====
6,5,2,1
6,12,2,1
6,13,2,1
13,8,2,1
17,6,2,1
24,10,2,1
26,13,2,1
26,15,2,1
27,12,2,1
34,7,2,2
35,1,2,3
41,0,2,1
47,0,2,1
50,5,2,1
51,7,2,1
61,6,2,1
===== 20 =====
2,7,2,1
3,6,2,1
9,10,2,1
11,8,2,2
14,2,2,1
15,12,2,1
22,2,2,1
26,8,2,1
27,14,2,1
35,10,2,1
41,3,2,3
42,4,2,1
43,1,2,1
45,3,2,2
54,15,2,1
61,11,2,1
62,13,2,1
===== 21 =====
7,7,2,1
9,0,2,1
14,10,2,2
15,0,2,1
22,5,2,2
25,3,2,2
29,13,2,2
31,11,2,3
37,11,2,1
44,15,2,1
54,8,2,1
55,2,2,1
59,14,2,1
===== 22 =====
15,15,2,1
16,13,2,1
26,9,2,1
32,5,2,2
44,11,2,2
54,7,2,1
55,15,2,1
56,5,2,1
58,5,2,1
63,12,2,3
===== 23 =====
7,14,2,1
8,3,2,2
9,13,2,2
13,1,2,1
16,11,2,1
===== 24 =====
3,5,2,1
15,12,2,1
17,12,2,1
17,14,2,1
34,13,2,1
35,9,2,1
35,12,2,2
44,9,2,1
49,10,2,1
53,9,2,2
57,13,2,1
59,2,2,2
59,3,2,1
59,7,2,1
62,14,2,1
===== 25 =====
3,7,2,1
6,13,2,1
11,7,2,1
12,13,2,1
20,7,2,1
21,7,2,1
26,8,2,1
35,13,2,1
42,5,2,1
44,9,2,2
50,2,2,2
50,3,2,1
57,1,2,1
57,15,2,1
62,9,2,2
===== 26 =====
9,7,2,1
13,3,2,1
15,11,2,2
17,6,2,1
18,4,2,2
21,3,2,1
23,6,2,1
25,6,2,1
27,12,2,2
32,10,2,1
36,7,2,1
40,0,2,1
40,14,2,1
41,1,2,2
43,14,2,1
44,7,2,1
48,12,2,1
55,7,2,1
56,3,2,1
57,9,2,1
58,14,2,1
===== 27 =====
0,15,2,1
5,6,2,1
6,10,2,2
14,0,2,1
18,2,2,3
19,13,2,1
28,5,2,1
28,7,2,1
46,14,2,2
===== 28 =====
7,1,2,1
13,10,2,1
19,6,2,1
22,5,2,1
27,11,2,1
32,4,2,2
42,14,2,1
46,5,2,1
===== 29 =====
0,2,2,1
7,5,2,2
7,13,2,1
10,15,2,1
18,12,2,1
19,9,2,2
24,7,2,1
36,1,2,1
41,13,2,1
50,7,2,1
62,1,2,1
===== 30 =====
2,12,2,1
17,7,2,2
20,0,2,1
22,0,2,1
24,4,2,1
24,7,2,2
25,7,2,1
32,12,2,1
37,7,2,1
38,15,2,2
41,9,2,1
50,3,2,1
59,7,2,1
62,15,2,2
===== 31 =====
1,0,2,1
7,2,2,1
8,11,2,1
17,11,2,2
21,1,2,1
23,9,2,2
28,5,2,1
35,9,2,1
40,9,2,1
40,14,2,1
43,12,2,2
45,4,2,1
47,3,2,2
62,13,2,1
===== 32 =====
10,1,2,2
21,8,2,2
33,6,2,2
44,4,2,1
58,6,2,1
