# pearycli > acquire
# Software version: peary v0.11.0+607^g2933fc7b
# Firmware version: Firmware version: 0x00000000 (0/0/2000 0:0:0)
# Register state: 
# H2M: acq_mode:2, acq_start:0, analog_out_ctrl:0, bgr_iref_trim:3, bgr_res_0:2, bgr_res_1:1, bgr_res_2:1, conf:0, dac_ibias:32, dac_ikrum:32, dac_itrim:32, dac_vref:70, dac_vthr:116, dac_vtpulse:0, digital_out_ctrl:1, enable_bridge:255, latency:0, link_shutter_tp:1, matrix_ctrl:0, px_cnt_r_0:0, px_cnt_r_1:0, px_cnt_r_10:0, px_cnt_r_11:0, px_cnt_r_12:0, px_cnt_r_13:0, px_cnt_r_14:0, px_cnt_r_15:0, px_cnt_r_16:0, px_cnt_r_17:0, px_cnt_r_18:0, px_cnt_r_19:0, px_cnt_r_2:0, px_cnt_r_20:0, px_cnt_r_21:0, px_cnt_r_22:0, px_cnt_r_23:0, px_cnt_r_24:0, px_cnt_r_25:0, px_cnt_r_26:0, px_cnt_r_27:0, px_cnt_r_28:0, px_cnt_r_29:0, px_cnt_r_3:0, px_cnt_r_30:0, px_cnt_r_31:0, px_cnt_r_32:0, px_cnt_r_33:0, px_cnt_r_34:0, px_cnt_r_35:0, px_cnt_r_36:0, px_cnt_r_37:0, px_cnt_r_38:0, px_cnt_r_39:0, px_cnt_r_4:0, px_cnt_r_40:0, px_cnt_r_41:0, px_cnt_r_42:0, px_cnt_r_43:0, px_cnt_r_44:0, px_cnt_r_45:0, px_cnt_r_46:0, px_cnt_r_47:0, px_cnt_r_48:0, px_cnt_r_49:0, px_cnt_r_5:0, px_cnt_r_50:0, px_cnt_r_51:0, px_cnt_r_52:0, px_cnt_r_53:0, px_cnt_r_54:0, px_cnt_r_55:0, px_cnt_r_56:0, px_cnt_r_57:0, px_cnt_r_58:0, px_cnt_r_59:0, px_cnt_r_6:0, px_cnt_r_60:0, px_cnt_r_61:0, px_cnt_r_62:0, px_cnt_r_63:0, px_cnt_r_7:0, px_cnt_r_8:0, px_cnt_r_9:0, shutter_select:0, shutter_tp_lat:0, tp_num:10, tp_off:40, tp_on:40, tp_polarity:1, tp_sel_digital:0, 
# Timestamp: 21:55:36.541
===== 0 =====
49,9,2,1
===== 1 =====
50,2,2,1
===== 2 =====
30,10,2,1
63,12,2,1
===== 3 =====
===== 4 =====
18,12,2,1
60,13,2,1
===== 5 =====
39,6,2,1
61,0,2,1
===== 6 =====
40,1,2,1
===== 7 =====
4,5,2,1
24,2,2,1
31,12,2,1
46,12,2,1
===== 8 =====
6,0,2,1
27,0,2,1
56,11,2,1
59,1,2,1
===== 9 =====
15,11,2,1
33,15,2,2
39,11,2,1
===== 10 =====
27,1,2,1
46,3,2,2
===== 11 =====
7,3,2,1
38,6,2,1
44,15,2,1
63,4,2,1
===== 12 =====
0,14,2,1
13,1,2,1
59,11,2,1
===== 13 =====
===== 14 =====
5,2,2,1
6,15,2,1
22,4,2,1
28,14,2,1
63,7,2,1
===== 15 =====
10,9,2,1
14,13,2,1
===== 16 =====
25,5,2,2
52,6,2,1
61,11,2,1
===== 17 =====
2,9,2,1
16,0,2,1
22,5,2,1
57,2,2,2
===== 18 =====
13,14,2,1
35,8,2,1
===== 19 =====
19,4,2,2
59,4,2,1
===== 20 =====
27,6,2,2
40,9,2,1
===== 21 =====
8,4,2,1
12,3,2,1
27,11,2,1
39,14,2,1
===== 22 =====
1,13,2,1
7,15,2,1
13,9,2,2
17,4,2,1
26,3,2,1
27,12,2,1
53,14,2,2
===== 23 =====
24,10,2,1
61,7,2,1
===== 24 =====
12,2,2,1
39,10,2,1
51,1,2,1
===== 25 =====
39,10,2,1
===== 26 =====
52,4,2,1
55,13,2,1
===== 27 =====
32,1,2,5
===== 28 =====
31,4,2,1
36,12,2,1
44,5,2,1
63,1,2,1
===== 29 =====
===== 30 =====
21,7,2,1
48,8,2,2
62,8,2,1
===== 31 =====
45,10,2,1
60,9,2,1
===== 32 =====
24,0,2,1
44,15,2,1
53,6,2,1
63,3,2,2
===== 33 =====
1,10,2,1
===== 34 =====
8,10,2,1
36,2,2,1
===== 35 =====
8,2,2,1
12,1,2,1
24,2,2,1
42,11,2,1
48,3,2,1
62,1,2,1
===== 36 =====
0,14,2,1
8,1,2,2
47,0,2,1
49,5,2,1
53,0,2,1
===== 37 =====
10,1,2,2
14,13,2,2
19,6,2,1
21,5,2,1
31,5,2,1
===== 38 =====
