# pearycli > acquire
# Software version: peary v0.11.0+607^g2933fc7b
# Firmware version: Firmware version: 0x00000000 (0/0/2000 0:0:0)
# Register state: 
# H2M: acq_mode:2, acq_start:0, analog_out_ctrl:0, bgr_iref_trim:3, bgr_res_0:2, bgr_res_1:1, bgr_res_2:1, conf:0, dac_ibias:32, dac_ikrum:32, dac_itrim:32, dac_vref:70, dac_vthr:74, dac_vtpulse:0, digital_out_ctrl:1, enable_bridge:255, latency:0, link_shutter_tp:1, matrix_ctrl:0, px_cnt_r_0:0, px_cnt_r_1:0, px_cnt_r_10:0, px_cnt_r_11:0, px_cnt_r_12:0, px_cnt_r_13:0, px_cnt_r_14:0, px_cnt_r_15:0, px_cnt_r_16:0, px_cnt_r_17:0, px_cnt_r_18:0, px_cnt_r_19:0, px_cnt_r_2:0, px_cnt_r_20:0, px_cnt_r_21:0, px_cnt_r_22:0, px_cnt_r_23:0, px_cnt_r_24:0, px_cnt_r_25:0, px_cnt_r_26:0, px_cnt_r_27:0, px_cnt_r_28:0, px_cnt_r_29:0, px_cnt_r_3:0, px_cnt_r_30:0, px_cnt_r_31:0, px_cnt_r_32:0, px_cnt_r_33:0, px_cnt_r_34:0, px_cnt_r_35:0, px_cnt_r_36:0, px_cnt_r_37:0, px_cnt_r_38:0, px_cnt_r_39:0, px_cnt_r_4:0, px_cnt_r_40:0, px_cnt_r_41:0, px_cnt_r_42:0, px_cnt_r_43:0, px_cnt_r_44:0, px_cnt_r_45:0, px_cnt_r_46:0, px_cnt_r_47:0, px_cnt_r_48:0, px_cnt_r_49:0, px_cnt_r_5:0, px_cnt_r_50:0, px_cnt_r_51:0, px_cnt_r_52:0, px_cnt_r_53:0, px_cnt_r_54:0, px_cnt_r_55:0, px_cnt_r_56:0, px_cnt_r_57:0, px_cnt_r_58:0, px_cnt_r_59:0, px_cnt_r_6:0, px_cnt_r_60:0, px_cnt_r_61:0, px_cnt_r_62:0, px_cnt_r_63:0, px_cnt_r_7:0, px_cnt_r_8:0, px_cnt_r_9:0, shutter_select:0, shutter_tp_lat:0, tp_num:10, tp_off:40, tp_on:40, tp_polarity:1, tp_sel_digital:0, 
# Timestamp: 11:49:33.507
===== 0 =====
4,14,2,1
6,9,2,1
22,4,2,254
33,15,2,1
42,5,2,8
51,3,2,8
54,2,2,11
57,0,2,1
===== 1 =====
6,9,2,1
15,3,2,1
22,4,2,254
33,15,2,1
42,5,2,7
42,13,2,1
51,3,2,4
54,2,2,12
===== 2 =====
4,14,2,1
6,9,2,3
22,4,2,254
33,15,2,2
42,5,2,17
42,13,2,1
43,9,2,1
51,3,2,3
54,2,2,12
===== 3 =====
3,9,2,1
22,4,2,254
42,5,2,6
50,1,2,1
51,3,2,6
54,2,2,14
===== 4 =====
2,9,2,1
22,4,2,254
33,15,2,1
42,5,2,15
51,3,2,3
52,15,2,1
54,2,2,9
===== 5 =====
3,9,2,1
6,9,2,6
22,4,2,254
33,15,2,5
42,5,2,9
50,1,2,1
51,3,2,6
54,2,2,17
57,0,2,2
===== 6 =====
6,9,2,2
22,4,2,254
33,15,2,1
42,5,2,17
43,9,2,1
47,13,2,1
51,3,2,7
54,2,2,13
57,0,2,1
===== 7 =====
6,9,2,3
22,4,2,254
33,15,2,2
42,5,2,16
42,13,2,1
46,14,2,1
47,13,2,1
51,3,2,6
54,2,2,12
===== 8 =====
22,4,2,254
33,15,2,3
42,5,2,12
42,13,2,1
47,13,2,1
51,3,2,3
54,2,2,6
===== 9 =====
4,14,2,1
6,9,2,2
22,4,2,254
33,15,2,2
42,5,2,9
51,3,2,5
54,2,2,12
===== 10 =====
6,9,2,3
22,4,2,254
33,15,2,2
42,5,2,14
51,3,2,5
54,2,2,9
===== 11 =====
6,9,2,3
22,4,2,254
42,5,2,8
45,1,2,1
51,3,2,3
54,2,2,20
57,0,2,2
===== 12 =====
3,9,2,1
6,9,2,2
22,4,2,254
23,0,2,1
29,13,2,1
42,5,2,17
42,13,2,2
46,14,2,1
51,3,2,6
54,2,2,9
===== 13 =====
6,9,2,3
22,4,2,254
33,15,2,1
42,5,2,16
46,14,2,1
51,3,2,9
54,2,2,11
57,0,2,1
===== 14 =====
2,9,2,1
3,9,2,1
6,9,2,3
22,4,2,254
33,15,2,1
42,5,2,13
42,13,2,1
51,3,2,4
54,2,2,13
===== 15 =====
22,4,2,254
42,5,2,15
47,13,2,1
51,3,2,2
54,2,2,13
