# pearycli > acquire
# Software version: peary v0.13.0+105^g868f5dba
# Firmware version: Firmware version: 0x00000000 (0/0/2000 0:0:0)
# Register state: 
# H2M: acq_mode:2, acq_start:0, analog_out_ctrl:0, bgr_iref_trim:3, bgr_res_0:2, bgr_res_1:1, bgr_res_2:1, conf:0, dac_ibias:37, dac_ikrum:10, dac_itrim:35, dac_vref:100, dac_vthr:136, dac_vtpulse:0, digital_out_ctrl:1, enable_bridge:255, latency:0, link_shutter_tp:0, matrix_ctrl:0, px_cnt_r_0:0, px_cnt_r_1:0, px_cnt_r_10:0, px_cnt_r_11:0, px_cnt_r_12:0, px_cnt_r_13:0, px_cnt_r_14:0, px_cnt_r_15:0, px_cnt_r_16:0, px_cnt_r_17:0, px_cnt_r_18:0, px_cnt_r_19:0, px_cnt_r_2:0, px_cnt_r_20:0, px_cnt_r_21:0, px_cnt_r_22:0, px_cnt_r_23:0, px_cnt_r_24:0, px_cnt_r_25:0, px_cnt_r_26:0, px_cnt_r_27:0, px_cnt_r_28:0, px_cnt_r_29:0, px_cnt_r_3:0, px_cnt_r_30:0, px_cnt_r_31:0, px_cnt_r_32:0, px_cnt_r_33:0, px_cnt_r_34:0, px_cnt_r_35:0, px_cnt_r_36:0, px_cnt_r_37:0, px_cnt_r_38:0, px_cnt_r_39:0, px_cnt_r_4:0, px_cnt_r_40:0, px_cnt_r_41:0, px_cnt_r_42:0, px_cnt_r_43:0, px_cnt_r_44:0, px_cnt_r_45:0, px_cnt_r_46:0, px_cnt_r_47:0, px_cnt_r_48:0, px_cnt_r_49:0, px_cnt_r_5:0, px_cnt_r_50:0, px_cnt_r_51:0, px_cnt_r_52:0, px_cnt_r_53:0, px_cnt_r_54:0, px_cnt_r_55:0, px_cnt_r_56:0, px_cnt_r_57:0, px_cnt_r_58:0, px_cnt_r_59:0, px_cnt_r_6:0, px_cnt_r_60:0, px_cnt_r_61:0, px_cnt_r_62:0, px_cnt_r_63:0, px_cnt_r_7:0, px_cnt_r_8:0, px_cnt_r_9:0, shutter_select:0, shutter_tp_lat:16, tp_num:0, tp_off:0, tp_on:0, tp_polarity:1, tp_sel_digital:0, 
# Timestamp: 23:53:43.124
===== 0 =====
6,6,2,1
19,7,2,1
21,13,2,1
24,12,2,3
29,6,2,1
35,8,2,1
42,8,2,2
42,14,2,2
58,5,2,3
62,12,2,1
62,13,2,1
===== 1 =====
4,12,2,1
12,0,2,1
20,7,2,1
42,10,2,2
45,15,2,2
48,14,2,2
===== 2 =====
1,5,2,1
10,7,2,1
13,9,2,1
16,3,2,1
21,0,2,2
25,0,2,1
27,4,2,1
27,10,2,3
32,14,2,2
36,1,2,3
38,3,2,1
48,13,2,1
54,1,2,1
55,10,2,1
60,11,2,3
===== 3 =====
8,12,2,3
9,6,2,1
62,7,2,2
===== 4 =====
0,3,2,1
1,7,2,1
14,12,2,2
17,15,2,2
23,5,2,1
24,10,2,1
29,7,2,1
30,15,2,1
34,9,2,1
41,11,2,1
54,2,2,1
57,9,2,1
===== 5 =====
8,10,2,1
52,11,2,1
===== 6 =====
18,8,2,1
20,7,2,1
33,7,2,1
39,12,2,1
52,1,2,1
61,2,2,1
===== 7 =====
6,9,2,1
14,7,2,1
14,9,2,1
14,15,2,1
18,12,2,1
24,15,2,2
26,7,2,1
30,8,2,1
37,13,2,2
39,10,2,2
48,15,2,1
63,7,2,2
===== 8 =====
11,0,2,2
11,9,2,1
13,9,2,2
24,1,2,2
31,11,2,2
32,5,2,1
34,11,2,2
37,6,2,1
41,5,2,1
47,0,2,1
57,5,2,1
===== 9 =====
9,6,2,2
10,14,2,3
15,5,2,1
15,13,2,2
16,9,2,1
23,4,2,1
28,6,2,1
34,9,2,1
35,5,2,1
41,5,2,2
48,11,2,1
49,0,2,2
59,15,2,1
63,6,2,1
===== 10 =====
16,15,2,1
24,10,2,2
37,7,2,2
51,11,2,1
52,13,2,1
54,12,2,1
57,4,2,1
62,15,2,1
63,11,2,2
===== 11 =====
26,10,2,4
35,13,2,1
38,9,2,1
58,4,2,3
60,5,2,1
60,13,2,1
===== 12 =====
8,6,2,1
20,14,2,1
24,3,2,1
29,14,2,1
32,10,2,1
42,4,2,1
42,14,2,1
43,5,2,2
44,8,2,1
58,2,2,1
59,11,2,2
63,10,2,1
===== 13 =====
7,12,2,1
8,11,2,2
17,0,2,1
17,1,2,3
17,12,2,1
23,7,2,1
41,5,2,1
