# pearycli > acquire
# Software version: peary v0.11.0+607^g2933fc7b
# Firmware version: Firmware version: 0x00000000 (0/0/2000 0:0:0)
# Register state: 
# H2M: acq_mode:2, acq_start:0, analog_out_ctrl:0, bgr_iref_trim:3, bgr_res_0:2, bgr_res_1:1, bgr_res_2:1, conf:0, dac_ibias:32, dac_ikrum:32, dac_itrim:32, dac_vref:70, dac_vthr:73, dac_vtpulse:0, digital_out_ctrl:1, enable_bridge:255, latency:0, link_shutter_tp:1, matrix_ctrl:0, px_cnt_r_0:0, px_cnt_r_1:0, px_cnt_r_10:0, px_cnt_r_11:0, px_cnt_r_12:0, px_cnt_r_13:0, px_cnt_r_14:0, px_cnt_r_15:0, px_cnt_r_16:0, px_cnt_r_17:0, px_cnt_r_18:0, px_cnt_r_19:0, px_cnt_r_2:0, px_cnt_r_20:0, px_cnt_r_21:0, px_cnt_r_22:0, px_cnt_r_23:0, px_cnt_r_24:0, px_cnt_r_25:0, px_cnt_r_26:0, px_cnt_r_27:0, px_cnt_r_28:0, px_cnt_r_29:0, px_cnt_r_3:0, px_cnt_r_30:0, px_cnt_r_31:0, px_cnt_r_32:0, px_cnt_r_33:0, px_cnt_r_34:0, px_cnt_r_35:0, px_cnt_r_36:0, px_cnt_r_37:0, px_cnt_r_38:0, px_cnt_r_39:0, px_cnt_r_4:0, px_cnt_r_40:0, px_cnt_r_41:0, px_cnt_r_42:0, px_cnt_r_43:0, px_cnt_r_44:0, px_cnt_r_45:0, px_cnt_r_46:0, px_cnt_r_47:0, px_cnt_r_48:0, px_cnt_r_49:0, px_cnt_r_5:0, px_cnt_r_50:0, px_cnt_r_51:0, px_cnt_r_52:0, px_cnt_r_53:0, px_cnt_r_54:0, px_cnt_r_55:0, px_cnt_r_56:0, px_cnt_r_57:0, px_cnt_r_58:0, px_cnt_r_59:0, px_cnt_r_6:0, px_cnt_r_60:0, px_cnt_r_61:0, px_cnt_r_62:0, px_cnt_r_63:0, px_cnt_r_7:0, px_cnt_r_8:0, px_cnt_r_9:0, shutter_select:0, shutter_tp_lat:0, tp_num:10, tp_off:40, tp_on:40, tp_polarity:1, tp_sel_digital:0, 
# Timestamp: 11:47:02.266
===== 0 =====
2,9,2,15
3,9,2,13
4,14,2,6
6,9,2,32
7,7,2,3
10,15,2,1
13,4,2,1
13,11,2,1
14,13,2,1
15,3,2,10
16,4,2,3
18,9,2,7
20,8,2,1
22,4,2,254
24,3,2,1
25,7,2,1
27,1,2,1
27,4,2,1
29,1,2,1
29,13,2,3
31,5,2,5
32,6,2,1
33,15,2,52
40,12,2,2
42,5,2,161
42,9,2,1
42,13,2,53
43,9,2,10
43,11,2,1
43,14,2,2
45,0,2,2
46,14,2,9
47,13,2,14
50,1,2,5
51,3,2,6
51,6,2,8
52,7,2,3
52,15,2,7
53,12,2,2
54,2,2,120
57,0,2,76
62,10,2,2
===== 1 =====
2,9,2,6
2,15,2,1
3,9,2,14
4,8,2,1
4,12,2,1
4,14,2,11
6,9,2,33
7,0,2,1
7,7,2,1
13,1,2,1
13,7,2,2
15,3,2,7
18,9,2,5
20,8,2,1
20,10,2,1
22,4,2,254
26,1,2,1
26,7,2,1
27,4,2,1
27,6,2,3
29,1,2,3
29,13,2,2
31,5,2,2
33,15,2,81
34,2,2,2
35,10,2,1
40,12,2,7
41,9,2,1
42,5,2,168
42,7,2,1
42,13,2,66
43,9,2,9
44,9,2,1
45,1,2,2
46,14,2,10
47,13,2,24
48,14,2,1
50,1,2,6
51,3,2,3
51,6,2,2
52,7,2,1
52,15,2,7
53,12,2,2
54,2,2,111
57,0,2,92
62,2,2,1
===== 2 =====
2,9,2,8
2,15,2,2
3,9,2,30
4,8,2,1
4,14,2,3
6,9,2,45
7,7,2,7
14,6,2,1
15,3,2,8
18,6,2,1
18,9,2,7
18,12,2,2
20,3,2,1
22,4,2,254
27,4,2,1
27,6,2,3
29,0,2,1
29,1,2,2
29,13,2,5
31,2,2,1
31,5,2,1
33,15,2,60
40,12,2,6
42,5,2,180
42,13,2,83
43,9,2,8
43,11,2,2
43,14,2,2
46,14,2,16
47,13,2,15
48,15,2,2
50,1,2,10
51,3,2,4
51,6,2,9
52,7,2,1
52,15,2,7
54,2,2,128
54,7,2,1
57,0,2,87
60,1,2,1
62,10,2,1
62,11,2,1
===== 3 =====
2,9,2,5
3,9,2,22
3,10,2,1
4,14,2,4
6,9,2,40
6,12,2,1
7,7,2,5
13,4,2,1
15,3,2,5
15,14,2,1
16,4,2,2
18,9,2,9
19,0,2,1
20,8,2,3
22,4,2,254
25,13,2,1
26,1,2,1
26,7,2,1
27,1,2,2
29,1,2,1
29,13,2,3
31,5,2,5
33,15,2,60
34,2,2,1
35,10,2,1
40,12,2,3
42,5,2,162
42,13,2,50
43,5,2,1
43,9,2,10
43,14,2,1
46,14,2,7
47,13,2,15
50,1,2,5
51,3,2,9
51,6,2,8
52,7,2,1
52,15,2,22
54,2,2,148
57,0,2,67
58,7,2,1
62,10,2,1
===== 4 =====
2,9,2,14
2,15,2,1
3,9,2,20
4,14,2,2
5,1,2,1
6,9,2,28
6,12,2,2
7,7,2,1
10,15,2,1
15,3,2,13
15,7,2,2
15,14,2,1
16,4,2,2
18,9,2,12
18,12,2,1
20,8,2,1
22,4,2,254
25,7,2,2
25,13,2,1
26,7,2,1
27,4,2,2
29,0,2,5
29,10,2,1
29,13,2,1
31,5,2,3
33,15,2,72
34,2,2,1
40,12,2,6
42,5,2,183
42,13,2,69
43,9,2,15
43,11,2,1
45,0,2,1
45,1,2,5
46,13,2,1
46,14,2,4
47,13,2,19
50,1,2,7
51,3,2,4
51,6,2,3
52,15,2,15
53,12,2,2
54,2,2,115
57,0,2,116
58,9,2,1
62,10,2,3
===== 5 =====
2,9,2,10
2,15,2,1
3,9,2,25
4,8,2,3
4,14,2,7
6,8,2,4
6,9,2,43
6,12,2,1
7,7,2,3
15,3,2,11
16,4,2,5
18,9,2,12
18,12,2,1
20,1,2,1
20,3,2,1
20,8,2,4
22,4,2,254
26,1,2,1
27,4,2,1
29,0,2,2
29,13,2,2
31,5,2,2
33,15,2,72
34,2,2,4
35,14,2,1
38,8,2,3
40,12,2,4
42,5,2,167
42,13,2,80
43,9,2,12
43,11,2,1
43,14,2,3
45,1,2,1
46,14,2,11
47,13,2,15
50,1,2,13
51,3,2,2
51,6,2,4
52,7,2,2
52,15,2,29
53,12,2,2
54,2,2,126
57,0,2,103
62,10,2,1
===== 6 =====
2,9,2,10
3,9,2,22
4,14,2,9
5,1,2,3
6,9,2,33
7,7,2,4
15,3,2,7
16,4,2,4
18,9,2,15
18,12,2,2
20,1,2,1
20,3,2,1
20,8,2,1
21,6,2,1
22,4,2,254
26,1,2,1
26,7,2,1
27,6,2,6
29,1,2,2
29,13,2,1
31,5,2,2
31,15,2,2
32,6,2,1
33,15,2,63
34,2,2,2
35,1,2,1
40,12,2,1
41,9,2,2
41,10,2,1
42,5,2,181
42,9,2,1
42,13,2,67
43,9,2,16
43,14,2,1
45,1,2,1
46,14,2,6
47,13,2,10
48,2,2,1
50,1,2,6
51,3,2,2
51,6,2,6
52,15,2,18
53,12,2,2
54,2,2,129
57,0,2,115
59,2,2,4
62,10,2,3
===== 7 =====
2,9,2,9
3,9,2,23
4,12,2,1
4,14,2,4
5,1,2,1
6,8,2,4
6,9,2,40
6,12,2,1
7,0,2,3
7,7,2,6
15,3,2,10
16,4,2,1
18,5,2,1
18,9,2,9
20,1,2,2
20,8,2,2
22,4,2,254
23,10,2,1
26,1,2,1
27,1,2,2
27,4,2,1
29,0,2,2
29,13,2,2
31,5,2,2
31,15,2,2
33,15,2,77
35,10,2,2
38,0,2,1
39,10,2,1
40,12,2,2
42,5,2,173
42,7,2,1
42,13,2,56
43,9,2,6
45,1,2,1
46,13,2,1
46,14,2,8
47,13,2,6
50,1,2,9
51,3,2,3
51,6,2,9
52,15,2,16
53,12,2,1
54,2,2,141
57,0,2,80
62,10,2,4
===== 8 =====
2,9,2,6
3,9,2,14
3,10,2,1
4,14,2,5
5,1,2,1
6,9,2,25
7,7,2,5
15,3,2,10
16,4,2,1
18,9,2,16
20,8,2,3
22,4,2,254
27,1,2,2
29,1,2,3
29,13,2,2
31,5,2,2
31,15,2,1
33,15,2,56
34,2,2,1
35,10,2,1
37,4,2,1
40,12,2,3
42,5,2,219
42,13,2,67
43,9,2,9
46,14,2,7
47,13,2,11
50,1,2,3
51,3,2,6
51,6,2,1
52,15,2,13
53,12,2,3
54,2,2,148
57,0,2,102
62,10,2,1
===== 9 =====
2,9,2,9
3,9,2,11
3,10,2,1
4,14,2,4
6,8,2,1
6,9,2,28
7,7,2,3
13,4,2,1
15,3,2,10
16,4,2,2
18,2,2,1
18,9,2,11
18,12,2,1
20,8,2,1
22,4,2,254
26,1,2,4
26,4,2,2
27,4,2,1
27,6,2,1
29,0,2,1
29,1,2,3
29,13,2,4
31,5,2,1
33,15,2,73
38,8,2,1
40,12,2,2
41,9,2,2
42,5,2,163
42,13,2,46
43,9,2,10
45,0,2,1
46,14,2,11
47,13,2,15
50,1,2,7
51,3,2,6
51,6,2,5
51,9,2,1
52,13,2,1
52,15,2,9
54,2,2,148
57,0,2,62
58,7,2,1
62,10,2,3
62,11,2,1
===== 10 =====
2,9,2,10
3,9,2,21
4,14,2,1
6,9,2,30
7,7,2,7
8,1,2,1
13,4,2,1
15,3,2,7
15,7,2,3
15,8,2,1
16,4,2,1
18,9,2,19
20,8,2,1
22,4,2,254
25,13,2,1
26,7,2,1
27,1,2,1
27,4,2,1
29,0,2,3
29,1,2,4
29,13,2,7
31,5,2,3
31,15,2,2
33,15,2,79
40,12,2,5
42,5,2,169
42,13,2,61
43,9,2,8
43,11,2,1
45,0,2,1
46,14,2,7
47,13,2,13
48,14,2,3
50,1,2,1
51,3,2,3
51,6,2,4
52,7,2,1
52,15,2,8
54,2,2,187
57,0,2,102
62,10,2,1
===== 11 =====
2,9,2,9
3,9,2,12
4,14,2,4
6,9,2,42
6,12,2,1
7,7,2,4
13,4,2,1
15,3,2,11
16,4,2,1
18,5,2,1
18,9,2,12
18,13,2,2
20,10,2,1
22,4,2,254
27,4,2,1
29,0,2,1
29,1,2,3
29,13,2,3
31,5,2,3
33,15,2,67
35,10,2,1
38,8,2,1
40,12,2,4
42,5,2,190
42,13,2,69
43,9,2,16
46,14,2,9
47,13,2,8
48,15,2,1
50,1,2,3
51,3,2,6
51,6,2,4
52,7,2,1
52,15,2,20
54,2,2,151
57,0,2,236
58,3,2,1
62,10,2,1
63,3,2,1
===== 12 =====
2,9,2,11
3,9,2,18
4,14,2,3
5,1,2,1
6,9,2,34
7,7,2,2
13,1,2,1
13,4,2,1
15,3,2,9
16,4,2,1
18,5,2,1
18,9,2,7
20,3,2,1
20,8,2,3
22,4,2,254
26,1,2,3
26,7,2,1
27,4,2,1
28,4,2,1
29,13,2,2
31,5,2,2
31,15,2,1
33,15,2,94
38,8,2,1
39,8,2,1
39,10,2,1
40,12,2,3
