# pearycli > acquire
# Software version: peary v0.13.0+105^g868f5dba
# Firmware version: Firmware version: 0x00000000 (0/0/2000 0:0:0)
# Register state: 
# H2M: acq_mode:2, acq_start:0, analog_out_ctrl:0, bgr_iref_trim:3, bgr_res_0:2, bgr_res_1:1, bgr_res_2:1, conf:0, dac_ibias:37, dac_ikrum:10, dac_itrim:35, dac_vref:100, dac_vthr:141, dac_vtpulse:0, digital_out_ctrl:1, enable_bridge:255, latency:0, link_shutter_tp:0, matrix_ctrl:0, px_cnt_r_0:0, px_cnt_r_1:0, px_cnt_r_10:0, px_cnt_r_11:0, px_cnt_r_12:0, px_cnt_r_13:0, px_cnt_r_14:0, px_cnt_r_15:0, px_cnt_r_16:0, px_cnt_r_17:0, px_cnt_r_18:0, px_cnt_r_19:0, px_cnt_r_2:0, px_cnt_r_20:0, px_cnt_r_21:0, px_cnt_r_22:0, px_cnt_r_23:0, px_cnt_r_24:0, px_cnt_r_25:0, px_cnt_r_26:0, px_cnt_r_27:0, px_cnt_r_28:0, px_cnt_r_29:0, px_cnt_r_3:0, px_cnt_r_30:0, px_cnt_r_31:0, px_cnt_r_32:0, px_cnt_r_33:0, px_cnt_r_34:0, px_cnt_r_35:0, px_cnt_r_36:0, px_cnt_r_37:0, px_cnt_r_38:0, px_cnt_r_39:0, px_cnt_r_4:0, px_cnt_r_40:0, px_cnt_r_41:0, px_cnt_r_42:0, px_cnt_r_43:0, px_cnt_r_44:0, px_cnt_r_45:0, px_cnt_r_46:0, px_cnt_r_47:0, px_cnt_r_48:0, px_cnt_r_49:0, px_cnt_r_5:0, px_cnt_r_50:0, px_cnt_r_51:0, px_cnt_r_52:0, px_cnt_r_53:0, px_cnt_r_54:0, px_cnt_r_55:0, px_cnt_r_56:0, px_cnt_r_57:0, px_cnt_r_58:0, px_cnt_r_59:0, px_cnt_r_6:0, px_cnt_r_60:0, px_cnt_r_61:0, px_cnt_r_62:0, px_cnt_r_63:0, px_cnt_r_7:0, px_cnt_r_8:0, px_cnt_r_9:0, shutter_select:0, shutter_tp_lat:16, tp_num:0, tp_off:0, tp_on:0, tp_polarity:1, tp_sel_digital:0, 
# Timestamp: 04:09:41.484
===== 0 =====
8,15,2,1
35,15,2,1
40,10,2,1
58,15,2,1
59,6,2,1
===== 1 =====
10,2,2,2
20,10,2,1
45,3,2,1
===== 2 =====
1,15,2,2
3,8,2,1
3,15,2,2
51,1,2,1
===== 3 =====
59,1,2,2
62,6,2,1
===== 4 =====
5,6,2,1
27,0,2,2
50,8,2,1
===== 5 =====
16,10,2,1
33,10,2,1
37,0,2,2
39,6,2,1
60,10,2,1
===== 6 =====
29,15,2,1
37,5,2,1
58,15,2,1
===== 7 =====
5,12,2,1
10,0,2,2
42,4,2,1
43,15,2,1
===== 8 =====
32,10,2,2
59,2,2,2
===== 9 =====
2,8,2,1
14,5,2,2
27,11,2,1
===== 10 =====
0,2,2,1
18,6,2,1
34,11,2,1
41,3,2,1
46,2,2,1
===== 11 =====
17,2,2,1
35,15,2,1
===== 12 =====
4,1,2,1
4,7,2,1
===== 13 =====
13,5,2,1
24,15,2,2
40,0,2,1
===== 14 =====
29,9,2,1
30,3,2,1
43,8,2,1
47,10,2,2
57,11,2,1
===== 15 =====
14,4,2,1
18,8,2,1
28,7,2,2
37,8,2,1
44,13,2,1
62,10,2,2
===== 16 =====
7,12,2,2
11,10,2,2
13,2,2,1
52,10,2,1
54,11,2,1
===== 17 =====
31,6,2,2
32,4,2,1
===== 18 =====
9,0,2,1
14,2,2,1
62,9,2,1
63,5,2,1
===== 19 =====
4,15,2,1
15,14,2,1
24,3,2,1
41,12,2,1
54,3,2,1
===== 20 =====
5,9,2,1
8,3,2,1
18,12,2,1
25,9,2,1
55,14,2,1
===== 21 =====
1,0,2,1
7,0,2,1
20,4,2,1
24,7,2,1
57,6,2,1
===== 22 =====
43,0,2,1
===== 23 =====
7,15,2,1
11,14,2,1
13,15,2,1
34,3,2,1
===== 24 =====
2,12,2,3
10,5,2,1
15,9,2,1
26,2,2,1
28,14,2,2
45,15,2,1
===== 25 =====
3,10,2,1
26,2,2,2
29,4,2,1
40,12,2,1
52,6,2,1
62,7,2,1
===== 26 =====
2,1,2,1
23,5,2,1
23,13,2,1
26,11,2,1
28,10,2,1
31,5,2,1
36,9,2,1
44,12,2,1
58,3,2,1
63,15,2,3
===== 27 =====
9,8,2,1
16,1,2,1
