# pearycli > acquire
# Software version: peary v0.11.0+607^g2933fc7b
# Firmware version: Firmware version: 0x00000000 (0/0/2000 0:0:0)
# Register state: 
# H2M: acq_mode:2, acq_start:0, analog_out_ctrl:0, bgr_iref_trim:3, bgr_res_0:2, bgr_res_1:1, bgr_res_2:1, conf:0, dac_ibias:37, dac_ikrum:21, dac_itrim:35, dac_vref:100, dac_vthr:103, dac_vtpulse:0, digital_out_ctrl:1, enable_bridge:255, latency:0, link_shutter_tp:0, matrix_ctrl:0, px_cnt_r_0:0, px_cnt_r_1:0, px_cnt_r_10:0, px_cnt_r_11:0, px_cnt_r_12:0, px_cnt_r_13:0, px_cnt_r_14:0, px_cnt_r_15:0, px_cnt_r_16:0, px_cnt_r_17:0, px_cnt_r_18:0, px_cnt_r_19:0, px_cnt_r_2:0, px_cnt_r_20:0, px_cnt_r_21:0, px_cnt_r_22:0, px_cnt_r_23:0, px_cnt_r_24:0, px_cnt_r_25:0, px_cnt_r_26:0, px_cnt_r_27:0, px_cnt_r_28:0, px_cnt_r_29:0, px_cnt_r_3:0, px_cnt_r_30:0, px_cnt_r_31:0, px_cnt_r_32:0, px_cnt_r_33:0, px_cnt_r_34:0, px_cnt_r_35:0, px_cnt_r_36:0, px_cnt_r_37:0, px_cnt_r_38:0, px_cnt_r_39:0, px_cnt_r_4:0, px_cnt_r_40:0, px_cnt_r_41:0, px_cnt_r_42:0, px_cnt_r_43:0, px_cnt_r_44:0, px_cnt_r_45:0, px_cnt_r_46:0, px_cnt_r_47:0, px_cnt_r_48:0, px_cnt_r_49:0, px_cnt_r_5:0, px_cnt_r_50:0, px_cnt_r_51:0, px_cnt_r_52:0, px_cnt_r_53:0, px_cnt_r_54:0, px_cnt_r_55:0, px_cnt_r_56:0, px_cnt_r_57:0, px_cnt_r_58:0, px_cnt_r_59:0, px_cnt_r_6:0, px_cnt_r_60:0, px_cnt_r_61:0, px_cnt_r_62:0, px_cnt_r_63:0, px_cnt_r_7:0, px_cnt_r_8:0, px_cnt_r_9:0, shutter_select:0, shutter_tp_lat:16, tp_num:0, tp_off:0, tp_on:0, tp_polarity:1, tp_sel_digital:0, 
# Timestamp: 08:58:35.140
===== 0 =====
5,9,2,1
22,4,2,1
26,1,2,19
30,4,2,1
37,10,2,1
38,12,2,2
46,6,2,27
50,4,2,254
===== 1 =====
13,8,2,1
26,1,2,15
37,10,2,2
46,6,2,38
50,4,2,254
===== 2 =====
5,9,2,2
26,1,2,12
29,8,2,1
30,15,2,4
46,6,2,24
48,5,2,1
50,4,2,254
===== 3 =====
26,1,2,22
30,15,2,1
37,10,2,1
38,12,2,2
46,6,2,16
50,4,2,254
63,2,2,1
===== 4 =====
5,9,2,4
20,4,2,1
26,1,2,5
37,10,2,2
38,12,2,2
42,9,2,1
46,6,2,19
50,4,2,254
===== 5 =====
5,9,2,1
13,8,2,1
26,1,2,10
30,15,2,2
37,10,2,2
38,12,2,1
46,6,2,21
48,5,2,1
50,4,2,254
61,7,2,2
===== 6 =====
5,9,2,2
26,1,2,5
37,10,2,1
38,12,2,8
46,6,2,34
50,4,2,254
54,2,2,1
61,7,2,1
===== 7 =====
5,9,2,3
22,4,2,1
26,1,2,8
37,10,2,1
38,12,2,1
43,12,2,2
46,6,2,20
50,4,2,254
50,10,2,1
===== 8 =====
5,9,2,2
26,1,2,13
30,15,2,4
37,10,2,1
38,12,2,1
46,6,2,28
50,4,2,254
===== 9 =====
5,9,2,1
26,1,2,12
30,15,2,1
37,10,2,2
38,12,2,4
46,6,2,14
50,4,2,254
===== 10 =====
5,9,2,8
20,4,2,1
26,1,2,12
30,15,2,2
37,10,2,3
38,12,2,3
43,12,2,1
46,6,2,38
50,4,2,254
===== 11 =====
5,9,2,2
26,1,2,11
30,15,2,1
37,10,2,1
38,12,2,6
46,6,2,27
50,4,2,254
61,7,2,1
===== 12 =====
5,9,2,2
26,1,2,9
30,15,2,1
37,10,2,1
38,12,2,5
43,12,2,1
46,6,2,28
50,4,2,254
===== 13 =====
5,9,2,2
26,1,2,8
30,15,2,4
33,7,2,2
37,10,2,1
38,12,2,3
46,6,2,34
50,4,2,254
61,7,2,1
===== 14 =====
5,9,2,4
26,1,2,14
30,15,2,3
38,12,2,3
42,9,2,1
43,12,2,1
46,6,2,17
50,4,2,254
58,8,2,1
===== 15 =====
16,7,2,1
26,1,2,22
37,10,2,3
38,12,2,4
46,6,2,24
